title,budget,revenue,runtime,vote_average,vote_count,is_franchise,log_popularity,language_category,release_year,release_month,num_genres,genre_action,genre_adventure,genre_animation,genre_comedy,genre_horror,genre_drama,genre_family,genre_fantasy,genre_science_fiction,genre_thriller,has_famous_actor,num_famous_actors,is_usa_production,has_major_studio
Shazam!,80000000,367799011,132,7.0,9941,1,2.0459493889475904,en,2019,3,3,1,0,0,1,0,0,0,1,0,0,1,1,1,1
DeadHeads,0,0,95,5.069,102,0,2.0598508919148317,en,2011,4,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0
Stranger Things,0,0,77,8.5,68,0,2.1322830120242933,en,2013,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Kung Fu Panda 4,80000000,548040835,94,7.03,3273,1,2.7715506836641093,en,2024,3,6,1,1,1,1,0,0,1,1,0,0,0,0,1,0
Damsel,60000000,5000,107,7.0,2586,0,2.346142542742874,en,2024,3,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0
Emancipation,0,0,132,7.753,1198,0,2.0814520193145962,en,2022,12,3,0,0,0,0,0,1,0,0,0,0,1,1,1,0
That Christmas,0,0,91,7.166,370,0,2.1132630901553466,en,2024,11,5,0,1,1,1,0,0,1,1,0,0,0,0,0,0
Gold Run,0,0,117,6.485,137,0,1.8504999642506552,other,2022,12,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0
The Christmas Chronicles,0,0,104,7.148,2287,1,2.347720969331772,en,2018,11,4,0,1,0,1,0,0,1,1,0,0,0,0,1,0
Blue Lagoon: The Awakening,0,0,85,6.446,1472,0,1.971605742812428,en,2012,6,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Sentimental Value,7800000,6757440,135,7.5,84,0,2.1784381002511632,other,2025,8,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
The Legend of Hei,0,48045728,102,8.33,415,1,2.2037035434339285,other,2019,8,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Boyka: Undisputed IV,0,413334,87,7.172,1408,1,2.533958684428272,en,2016,8,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0
The King's Man,100000000,125897478,131,6.728,4859,1,2.011350049542717,en,2021,12,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0
The Toybox,0,0,81,4.2,107,0,1.8407718309320087,en,2018,9,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0
The Reunion,6000000,0,96,5.022,93,0,2.3646956690569496,en,2011,10,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"13 Days, 13 Nights: In the Hell of Kabul",31400000,0,112,6.7,89,0,2.2930800629797408,fr,2025,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Cedar Rapids,0,6861102,87,5.922,447,0,2.247970499720823,en,2011,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Carry-On,47000000,0,120,6.889,2477,0,2.30801034963911,en,2024,12,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1
Me Time,0,0,105,5.865,970,0,1.8942408441350378,en,2022,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Black Dog,0,4600000,116,7.227,181,0,2.886441823588081,other,2024,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Maleficent: Mistress of Evil,185000000,491730089,119,7.301,6331,1,2.340112064884767,en,2019,10,3,0,1,0,0,0,0,1,1,0,0,0,0,1,1
Rye Lane,0,1600000,82,7.081,228,0,2.5604314748742465,en,2023,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Chef,11000000,50440695,114,7.1,3483,0,1.977837849205252,en,2014,5,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0
Murder Mystery,24000000,0,97,6.3,4635,1,1.8281074703488636,en,2019,5,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Odd Thomas,27000000,1149267,100,6.937,1410,0,2.1369318448828607,en,2013,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Experimenter,0,224145,97,6.494,475,0,2.053957053138447,en,2015,10,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Child 44,50000000,12951093,137,6.279,1732,0,1.8999709171138681,en,2015,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Apocalypse Z: The Beginning of the End,0,500000,119,6.724,1167,1,2.2986373107459483,es,2024,10,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Crawlspace,0,0,90,5.784,146,0,2.1620693665950785,en,2022,3,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0
22 Bullets,24000000,0,117,6.669,1264,0,2.020871838321509,fr,2010,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Keep an Eye Out,0,0,73,6.649,627,0,1.9869561184913143,fr,2018,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Catering Christmas,0,0,85,6.335,133,0,1.882376836811669,en,2022,10,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
The Wailing,10951000,49851770,156,7.384,1929,0,1.8586857623677415,ko,2016,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A Quiet Place,17000000,340955294,91,7.396,14886,1,2.136506895634292,en,2018,4,3,0,0,0,0,1,1,0,0,1,0,0,0,1,1
The Colony,16000000,0,95,5.5,1206,0,2.4538372905628325,en,2013,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0
Luck,0,0,105,7.749,1860,0,2.09956274567605,en,2022,8,4,0,1,1,1,0,0,0,1,0,0,1,1,1,0
Alienoid,24500000,12109608,142,6.793,495,1,2.007824694864482,ko,2022,7,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0
Love Never Dies,0,0,121,7.0,54,0,1.7925591493986195,en,2012,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1
The Scary of Sixty-First,0,0,81,5.5,116,0,1.8872968959371188,en,2021,12,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Desire,1344000,0,103,6.286,1339,0,2.1381113128437126,fr,2011,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Raya and the Last Dragon,100000000,130423032,107,7.817,7087,0,2.0010339548007137,en,2021,3,5,1,1,1,0,0,0,1,1,0,0,0,0,1,0
Psych 2: Lassie Come Home,0,0,89,7.018,137,1,1.818174175399506,en,2020,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
The Medium,0,7230000,131,6.986,707,0,1.8594648455820681,other,2021,7,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Il regno,800000,2880,95,5.6,66,0,2.029410608074271,it,2020,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ai Weiwei: Never Sorry,0,181107,92,7.0,81,0,2.0642517588388487,en,2012,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Artist,15000000,133432856,100,7.453,3392,0,1.8585454629061053,fr,2011,10,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Automata,7000000,6237990,110,5.867,1729,0,2.2538359279841367,en,2014,10,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Diary of a Wimpy Kid Christmas: Cabin Fever,0,0,64,6.519,81,1,2.1509130055838566,en,2023,12,3,0,0,1,1,0,0,1,0,0,0,0,0,1,1
Warfare,20000000,33649631,95,7.123,1110,0,2.6320111348166204,en,2025,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Wind River,11000000,44998252,107,7.434,5543,1,1.8826051525276313,en,2017,8,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Yaksha: Ruthless Operations,0,0,125,6.592,239,0,2.235194508587848,ko,2022,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Bring Her Back,15000000,39123752,104,7.422,1161,0,3.096830217346768,en,2025,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Asterix & Obelix: The Middle Kingdom,72000000,46497678,111,4.837,1119,1,1.9609535701145089,fr,2023,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Hedda,0,8393,107,5.17,51,0,3.0427303567145736,en,2025,10,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Better Man,110000000,22549151,135,7.672,727,0,1.9970512890108225,en,2024,12,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Assassination Classroom: Graduation,0,31383050,116,7.135,100,1,1.789740766351134,ja,2016,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0
Bingo Hell,0,0,85,4.615,131,0,1.8026829238024469,en,2021,10,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Hostel: Part III,6000000,0,88,5.092,1256,1,2.0076635453307956,en,2011,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Ballerina,0,0,93,6.997,633,0,1.9964810397149697,ko,2023,10,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nightmare Alley,60000000,39629195,151,6.965,3177,0,1.9901867410051666,en,2021,12,3,0,0,0,0,0,1,0,0,0,1,1,1,1,0
DC League of Super-Pets,90000000,203000000,105,7.178,1667,0,1.9179955657731969,en,2022,7,5,0,1,1,1,0,0,1,0,1,0,1,1,1,1
Diabolik: Ginko Attacks!,0,1228459,111,5.977,478,1,1.889294445064587,it,2022,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Rewrite,0,4453524,107,6.041,617,0,1.8798771784508752,en,2014,6,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0
The Bang Bang Club,0,0,106,6.592,173,0,1.9720651065321646,en,2011,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Wrath of Becky,199507,207118,83,6.338,416,1,2.298064892262291,en,2023,5,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0
The Smashing Machine,50000000,10057115,123,6.45,180,0,3.3019809155796103,en,2025,10,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0
Annihilation,40000000,43070915,115,6.434,9076,0,1.853340496288252,en,2018,2,2,0,0,0,0,1,0,0,0,1,0,0,0,1,1
Chevalier,35000000,4200000,104,6.301,118,0,1.8041655281857802,en,2023,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Suburbicon,25000000,12751667,105,5.9,1764,0,2.444787533191173,en,2017,10,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Nefarious,3000000,5400000,98,6.759,421,1,1.913150801958409,en,2023,4,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0
The Meg,150000000,530517320,113,6.25,7983,1,1.9651944347527817,en,2018,8,3,1,0,0,0,1,0,0,0,1,0,0,0,1,1
X-Rated: The Greatest Adult Movies of All Time,0,0,94,6.4,191,1,1.7812376417684728,en,2015,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Split,9000000,278454358,117,7.343,17950,0,2.1145311373516886,en,2017,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Suntan,0,0,104,6.286,105,0,1.8691833661928585,other,2016,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Carrie,30000000,84790678,100,6.043,4617,0,1.8728170463627078,en,2013,10,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0
Blitz,15774948,15800000,97,6.184,1727,0,1.9306514680946736,en,2011,5,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Safety Not Guaranteed,750000,4424699,86,6.78,1541,0,1.9891338286483022,en,2012,6,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0
The Perfumier,0,0,96,4.506,90,0,2.4995407142878157,de,2022,9,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Jumanji: The Next Level,125000000,801693929,123,6.886,9070,1,2.2807790602205977,en,2019,12,3,0,1,0,1,0,0,0,1,0,0,1,1,1,1
Run,1700000,5184368,90,7.231,2750,0,2.0074620718876717,en,2020,11,3,0,0,0,0,1,1,0,0,0,1,0,0,1,0
Sniper: The White Raven,1000000,881,120,7.617,839,0,1.9380795699401248,other,2022,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Cloud Atlas,102000000,130482868,172,6.888,7317,0,2.022315480257719,en,2012,10,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0
The Axiom,0,0,98,5.422,58,0,1.9039267660988028,en,2019,5,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Over the Moon,0,0,95,7.2,1351,0,2.066394295330402,en,2020,10,4,0,1,1,0,0,0,1,1,0,0,0,0,1,0
Final Score,20000000,1472770,105,6.1,546,0,1.8781817838656305,en,2018,9,4,1,1,0,0,0,1,0,0,0,1,0,0,1,0
20th Century Girl,119,0,119,8.154,774,0,2.284869087188266,ko,2022,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pacific Rim,180000000,411000000,131,6.915,12971,1,2.2588317228540706,en,2013,7,3,1,1,0,0,0,0,0,0,1,0,0,0,1,1
Rurouni Kenshin Part II: Kyoto Inferno,0,0,138,7.582,624,1,1.8226119327108197,ja,2014,8,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0
Chasing Mavericks,0,7900000,116,7.003,581,0,2.019412836020093,en,2012,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
10 Lives,0,16219846,87,7.708,204,0,1.8615653434720179,en,2024,4,4,0,0,1,1,0,0,1,1,0,0,0,0,1,0
Saints and Soldiers: Airborne Creed,0,0,94,5.313,88,1,1.8108101799188556,en,2012,8,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0
The Hunt,3800000,18300000,116,8.095,4524,0,1.9973498612946756,other,2012,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Five Nights at Freddy's,20000000,297144130,110,7.4,4619,1,2.8606110463834264,en,2023,10,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0
The Secret Life of Pets 2,80000000,429434163,86,6.949,3227,1,2.034509550181183,en,2019,5,4,0,1,1,1,0,0,1,0,0,0,1,1,1,1
Dead Sea,0,0,88,6.3,203,0,2.0976374867963177,en,2024,7,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Pedro Páramo,0,0,131,6.932,74,0,1.9887780492824891,es,2024,9,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Longlegs,10000000,127961936,101,6.566,2325,0,2.3057401106873456,en,2024,7,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Only the Brave,38000000,25754775,133,7.446,1744,0,1.9070356616732578,en,2017,9,2,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Neverlake,232000,0,86,4.9,68,0,1.987504416724452,en,2014,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Dogman,0,5080147,103,7.528,2258,0,1.9182452665008296,it,2018,5,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Strange Darling,4000000,4853595,98,6.907,762,0,2.301644650916989,en,2024,8,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Life of Pi,120000000,609016565,127,7.406,13480,0,1.8399780414985294,en,2012,11,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Prey,0,0,85,4.696,79,0,2.2078127685196067,en,2019,7,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Black Widow,200000000,379751131,134,7.188,10849,0,2.2136227231458556,en,2021,7,3,1,1,0,0,0,0,0,0,1,0,1,1,1,1
Antiviral,2400000,0,110,6.0,420,0,2.465451961953865,en,2012,9,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Heavy Trip,3369762,0,92,6.885,234,1,1.9754412116610773,other,2018,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mascarpone,0,0,101,5.942,78,1,1.8977697737273784,it,2021,11,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
The Island,0,39773,93,6.102,98,0,2.045341694482828,en,2023,7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0
365 Days: This Day,0,0,111,5.93,1783,1,2.825276044518788,other,2022,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
127 Hours,18000000,35700000,94,7.086,7838,0,2.2919184056188016,en,2010,11,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0
Overhaul,0,0,100,6.8,135,0,1.949290144714537,other,2023,8,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Altitude,0,0,86,4.814,153,0,2.075697039774853,en,2017,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Superman,225000000,615800000,130,7.415,3808,1,3.9947286259384938,en,2025,7,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0
Lemonade Mouth,0,0,113,7.425,1071,0,2.010305802844974,en,2011,4,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0
If I Stay,11000000,78300000,106,7.362,4255,0,1.9667626452143299,en,2014,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Highest 2 Lowest,25000000,1500000,133,5.6,337,0,2.177599934199919,en,2025,8,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Destination Wedding,7000000,2183025,90,5.786,790,0,2.1132026668295074,en,2018,8,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Violent Night,20000000,75734910,111,7.237,2378,1,2.161770096351817,en,2022,11,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1
Clifford the Big Red Dog,64000000,107347356,97,7.2,1779,0,1.9377915680949223,en,2021,11,4,0,1,0,1,0,0,1,1,0,0,0,0,1,1
The Greatest Beer Run Ever,2800000,0,127,7.533,840,0,2.026647121166018,en,2022,9,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Madras Cafe,5400000,6500000,130,6.585,123,0,1.8629321853486378,hi,2013,8,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rescue Under Fire,0,5000000,93,6.8,155,0,2.054239111654638,es,2017,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Avengers,220000000,1518815515,143,7.85,33936,1,3.6629871221479866,en,2012,4,3,1,1,0,0,0,0,0,0,1,0,1,6,1,1
12 Strong,35000000,67450815,130,6.347,3096,0,2.0392703769905594,en,2018,1,4,1,0,0,0,0,1,0,0,0,0,1,1,1,0
A Bigger Splash,0,7545758,125,6.158,827,0,1.9369991350680718,en,2015,11,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Old Henry,1500000,77463,99,7.272,631,0,1.921851621105065,en,2021,10,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0
The Outlaws,5900000,52946454,121,7.681,489,1,1.798056269372077,ko,2017,10,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0
The Banker,0,0,120,7.632,1036,0,2.0449924263254187,en,2020,3,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
Little Boxes,0,0,84,6.1,64,0,2.3513752571634776,en,2017,4,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Arena Wars,0,0,96,5.2,62,0,2.1281364632185946,en,2024,6,5,1,0,0,1,1,0,0,0,1,1,0,0,1,0
Our Fault,0,0,112,7.529,503,1,3.9232794136838454,es,2025,10,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
M3GAN,12000000,181796517,102,7.047,4554,1,2.475622013977379,en,2022,12,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Love and Monsters,30000000,1122066,109,7.278,4275,0,2.0086434703711205,en,2020,10,4,1,1,0,1,0,0,0,0,1,0,0,0,1,0
Death on the Nile,90000000,137307235,127,6.422,3978,1,1.8729553578865834,en,2022,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Beautiful Boy,25000000,7700000,119,7.552,2742,0,2.4344288122987634,en,2018,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Girl at the Window,0,0,84,5.759,87,0,2.090059966140444,en,2022,8,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Justice League,300000000,661326987,120,6.075,13374,0,2.0773393335879655,en,2017,11,3,1,1,0,0,0,0,0,0,1,0,1,1,1,1
Extraction,65000000,0,116,7.304,6383,1,1.8827725509286066,en,2020,4,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0
Finding You,0,3300000,119,6.922,212,0,2.053636435497883,en,2021,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Spectre,245000000,880707597,148,6.565,10917,1,2.076838155809721,en,2015,10,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1
Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,15700000,523542183,117,8.2,4312,1,2.6748104993210764,ja,2020,10,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0
Savageland,0,0,80,6.778,115,0,2.3963759373744353,es,2015,11,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0
The Twilight Saga: Breaking Dawn - Part 2,120000000,829747654,115,6.462,9187,1,2.4174215695836754,en,2012,11,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0
Muzzle,0,7807,100,6.479,314,1,1.9304628805423438,en,2023,9,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0
The Outwaters,0,0,110,4.409,93,0,2.09720778322378,en,2023,2,3,0,0,0,0,1,0,0,0,1,1,0,0,1,0
Electrick Children,0,0,95,6.4,130,0,2.1256092225248433,en,2012,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Happy Gilmore 2,152000000,0,120,6.6,790,1,2.2958927491329204,en,2025,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How to Train Your Dragon: The Hidden World,129000000,539987993,104,7.748,6855,1,2.289337732908416,en,2019,1,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0
R.I.P.D.,130000000,61600000,96,5.852,4168,1,1.8402956328881204,en,2013,7,3,1,0,0,1,0,0,0,1,0,0,1,1,1,1
Freakier Friday,42000000,152889065,110,6.905,412,1,3.4007306060727114,en,2025,8,3,0,0,0,1,0,0,1,1,0,0,0,0,1,1
Skate Kitchen,0,0,106,6.69,129,0,2.338097013995405,en,2018,8,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Bait,33492566,32500000,93,5.646,783,0,2.1121386182665436,en,2012,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Need for Speed,66000000,203277636,131,6.429,4559,0,1.9337074263281375,en,2014,3,4,1,0,0,0,0,1,0,0,0,1,0,0,1,1
Cleveland Abduction,0,0,88,7.2,405,0,2.364902399058907,en,2015,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Kites,0,0,123,7.206,218,0,2.0771263637223965,hi,2010,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
A Man Called Ove,0,30692889,116,7.6,1239,0,2.05221165041862,other,2015,12,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
The Machine,1500000,314131,92,5.915,835,0,1.8447313539941605,en,2013,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
How I Became a Gangster,0,5975729,140,6.996,114,0,2.201194464673331,other,2019,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eating Out: Drama Camp,0,0,91,5.8,70,1,1.8184500844810996,en,2011,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Extraterrestrial,0,0,90,5.5,95,0,2.092949891704628,es,2011,9,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Dream House,50000000,39984400,84,6.197,1401,0,2.2149335111169925,en,2011,9,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Divergent,85000000,288885818,140,6.91,13172,1,2.083371310015684,en,2014,3,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0
The Accountant,44000000,155160045,128,7.129,7048,1,1.8757941981711288,en,2016,10,3,0,0,0,0,0,1,0,0,0,1,1,1,1,1
The Immortal Wars: Resurgence,0,0,112,5.7,75,1,1.8051198209298915,en,2019,12,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Sicario,30000000,84997446,122,7.415,9180,1,1.9600806994410398,en,2015,9,3,1,0,0,0,0,0,0,0,0,1,1,1,1,0
Planet Single,0,9252084,136,6.556,107,1,1.9923301596898728,other,2016,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ParaNorman,60000000,107139399,93,7.0,2671,0,2.1244746569715556,en,2012,8,4,0,1,1,1,0,0,1,0,0,0,0,0,1,0
Marlowe,20000000,6262663,109,5.7,415,0,1.8800755502766229,en,2023,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
Extraction 2,65000000,0,122,7.406,2713,1,2.2992595695654687,en,2023,6,3,1,0,0,0,0,0,0,0,0,1,1,1,1,0
Pacific Rim: Uprising,150000000,290061297,111,6.133,5170,1,1.9294177511850437,en,2018,3,4,1,1,0,0,0,0,0,1,1,0,0,0,1,1
Descendants: The Rise of Red,0,0,92,6.769,446,1,2.166937176397763,en,2024,7,4,0,1,0,1,0,0,1,1,0,0,0,0,1,0
Leap Year,19000000,32686500,100,6.899,2101,0,1.8853864150066793,en,2010,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
A Horrible Way to Die,0,0,87,5.099,86,0,1.68867414114473,en,2010,9,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0
No Hard Feelings,45000000,83000000,104,6.7,3569,0,2.42063475976786,en,2023,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Deadpool & Wolverine,200000000,1338073645,128,7.57,7926,1,3.25030472205185,en,2024,7,3,1,0,0,1,0,0,0,0,1,0,1,2,1,1
Midnight Special,18000000,7112282,112,6.253,1974,0,1.8390087643285677,en,2016,2,3,0,1,0,0,0,1,0,0,1,0,0,0,1,1
Spider in the Web,0,0,113,4.9,118,0,2.07592285836821,en,2019,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Skiptrace,32000000,58500000,107,5.716,730,0,2.2107110030656028,en,2016,7,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0
The Expendables 3,95000000,214657577,126,6.211,5178,1,2.046543796366756,en,2014,8,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0
The Circle,0,0,144,5.299,72,0,1.8244202514676033,other,2015,2,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0
Incendies,6800000,6788659,131,8.102,3064,0,2.137038053985081,fr,2010,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Transformers One,75000000,129408392,104,8.023,1434,0,2.85960895335688,en,2024,9,4,0,1,1,0,0,0,1,0,1,0,1,3,1,0
Vacanze di Natale a Cortina,0,0,108,4.909,287,0,2.274638190943095,it,2011,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Havoc,90000000,0,107,6.398,1057,0,2.5629319392257672,en,2025,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Black Phone 2,30000000,127722000,114,7.1,477,1,5.315954906635462,en,2025,10,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1
Roxanne Roxanne,0,0,98,6.0,122,0,2.1998433675321314,en,2017,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
The Immaculate Room,0,0,92,5.236,125,0,1.9452384949747736,en,2022,8,4,0,0,0,0,0,1,0,0,1,1,0,0,1,0
Possessor,2500000,911000,103,6.395,982,0,2.2894086638774134,en,2020,10,3,0,0,0,0,1,0,0,0,1,1,0,0,1,0
French Lover,0,0,122,5.882,161,0,2.213054181003756,fr,2025,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Grown Ups,80000000,271430189,102,6.401,6453,1,2.4530375141136056,en,2010,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Interceptor,0,0,98,6.066,787,0,2.7826380580927825,en,2022,5,3,1,1,0,0,0,0,0,0,0,1,1,1,1,0
The Town,37000000,154026136,125,7.217,5365,0,2.828720915250768,en,2010,9,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1
The Northman,70000000,69633110,137,7.035,4771,0,2.468099531471619,en,2022,4,3,1,1,0,0,0,0,0,1,0,0,1,1,1,0
Daphne & Velma,0,0,75,6.119,247,0,2.4364426824106094,en,2018,5,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0
